"Age Category","Income Category","Race Category","Sex Category","Year","ID","Name","Demographic Group: Number","Demographic Group: MOE","Uninsured: Number","Uninsured: MOE","Uninsured: %","Uninsured: %MOE","Insured: Number","Insured: MOE","Insured: %","Insured: %MOE"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05129","Searcy County, AR","4,305","0","526","77","12.2","1.8","3,779","77","87.8","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05131","Sebastian County, AR","75,687","0","12,536","1,347","16.6","1.8","63,151","1,347","83.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05133","Sevier County, AR","9,718","0","2,156","264","22.2","2.7","7,562","264","77.8","2.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05135","Sharp County, AR","9,189","0","1,192","164","13.0","1.8","7,997","164","87.0","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05137","Stone County, AR","6,583","0","981","136","14.9","2.1","5,602","136","85.1","2.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05139","Union County, AR","22,450","0","2,492","343","11.1","1.5","19,958","343","88.9","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05141","Van Buren County, AR","8,885","0","1,026","149","11.5","1.7","7,859","149","88.5","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05143","Washington County, AR","144,748","0","22,033","2,119","15.2","1.5","122,715","2,119","84.8","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05145","White County, AR","44,821","0","5,288","662","11.8","1.5","39,533","662","88.2","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05147","Woodruff County, AR","3,523","0","386","59","11.0","1.7","3,137","59","89.0","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","05149","Yell County, AR","12,304","0","1,802","246","14.6","2.0","10,502","246","85.4","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06000","California","24,361,270","0","2,511,196","37,048","10.3","0.2","21,850,074","37,048","89.7","0.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06001","Alameda County, CA","1,077,500","0","63,772","4,770","5.9","0.4","1,013,728","4,770","94.1","0.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06003","Alpine County, CA","632","0","49","8","7.8","1.3","583","8","92.2","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06005","Amador County, CA","18,856","0","1,315","183","7.0","1.0","17,541","183","93.0","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06007","Butte County, CA","138,798","0","12,789","1,496","9.2","1.1","126,009","1,496","90.8","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06009","Calaveras County, CA","25,179","0","2,162","294","8.6","1.2","23,017","294","91.4","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06011","Colusa County, CA","12,390","0","1,859","248","15.0","2.0","10,531","248","85.0","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06013","Contra Costa County, CA","707,710","0","50,205","4,180","7.1","0.6","657,505","4,180","92.9","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06015","Del Norte County, CA","14,078","0","1,283","186","9.1","1.3","12,795","186","90.9","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06017","El Dorado County, CA","112,389","0","7,639","917","6.8","0.8","104,750","917","93.2","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06019","Fresno County, CA","575,835","0","68,300","5,150","11.9","0.9","507,535","5,150","88.1","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06021","Glenn County, CA","15,832","0","2,407","322","15.2","2.0","13,425","322","84.8","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06023","Humboldt County, CA","82,685","0","8,076","990","9.8","1.2","74,609","990","90.2","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06025","Imperial County, CA","97,316","0","10,791","1,287","11.1","1.3","86,525","1,287","88.9","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06027","Inyo County, CA","9,903","0","925","126","9.3","1.3","8,978","126","90.7","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06029","Kern County, CA","508,116","0","60,173","4,764","11.8","0.9","447,943","4,764","88.2","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06031","Kings County, CA","79,265","0","8,898","1,120","11.2","1.4","70,367","1,120","88.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06033","Lake County, CA","35,636","0","3,878","507","10.9","1.4","31,758","507","89.1","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06035","Lassen County, CA","13,525","0","785","117","5.8","0.9","12,740","117","94.2","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06037","Los Angeles County, CA","6,429,911","0","806,801","20,107","12.5","0.3","5,623,110","20,107","87.5","0.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06039","Madera County, CA","84,723","0","11,910","1,365","14.1","1.6","72,813","1,365","85.9","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06041","Marin County, CA","145,420","0","8,366","1,003","5.8","0.7","137,054","1,003","94.2","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06043","Mariposa County, CA","9,615","0","927","136","9.6","1.4","8,688","136","90.4","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06045","Mendocino County, CA","48,748","0","5,960","707","12.2","1.5","42,788","707","87.8","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06047","Merced County, CA","157,072","0","18,960","1,984","12.1","1.3","138,112","1,984","87.9","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06049","Modoc County, CA","4,582","0","521","74","11.4","1.6","4,061","74","88.6","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06051","Mono County, CA","9,198","0","1,092","160","11.9","1.7","8,106","160","88.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06053","Monterey County, CA","247,019","0","38,932","3,255","15.8","1.3","208,087","3,255","84.2","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06055","Napa County, CA","81,475","0","7,948","905","9.8","1.1","73,527","905","90.2","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06057","Nevada County, CA","55,076","0","4,409","571","8.0","1.0","50,667","571","92.0","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06059","Orange County, CA","1,996,834","0","197,867","9,820","9.9","0.5","1,798,967","9,820","90.1","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06061","Placer County, CA","228,923","0","12,639","1,403","5.5","0.6","216,284","1,403","94.5","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06063","Plumas County, CA","10,109","0","769","112","7.6","1.1","9,340","112","92.4","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06065","Riverside County, CA","1,457,053","0","169,108","8,986","11.6","0.6","1,287,945","8,986","88.4","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06067","Sacramento County, CA","947,452","0","72,048","5,263","7.6","0.6","875,404","5,263","92.4","0.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06069","San Benito County, CA","37,770","0","3,769","494","10.0","1.3","34,001","494","90.0","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06071","San Bernardino County, CA","1,316,775","0","154,414","8,864","11.7","0.7","1,162,361","8,864","88.3","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06073","San Diego County, CA","2,071,431","0","228,064","10,988","11.0","0.5","1,843,367","10,988","89.0","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06075","San Francisco County, CA","618,905","0","33,312","3,221","5.4","0.5","585,593","3,221","94.6","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06077","San Joaquin County, CA","442,393","0","45,305","3,747","10.2","0.8","397,088","3,747","89.8","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06079","San Luis Obispo County, CA","163,495","0","14,223","1,583","8.7","1.0","149,272","1,583","91.3","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06081","San Mateo County, CA","487,971","0","28,568","2,677","5.9","0.5","459,403","2,677","94.1","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06083","Santa Barbara County, CA","263,333","0","37,816","3,228","14.4","1.2","225,517","3,228","85.6","1.2"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06085","Santa Clara County, CA","1,241,332","0","76,638","5,428","6.2","0.4","1,164,694","5,428","93.8","0.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06087","Santa Cruz County, CA","166,038","0","14,179","1,524","8.5","0.9","151,859","1,524","91.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06089","Shasta County, CA","102,641","0","8,830","1,045","8.6","1.0","93,811","1,045","91.4","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06091","Sierra County, CA","1,551","0","125","20","8.1","1.3","1,426","20","91.9","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06093","Siskiyou County, CA","23,346","0","2,357","293","10.1","1.3","20,989","293","89.9","1.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06095","Solano County, CA","268,894","0","19,052","1,987","7.1","0.7","249,842","1,987","92.9","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06097","Sonoma County, CA","298,124","0","29,232","2,748","9.8","0.9","268,892","2,748","90.2","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06099","Stanislaus County, CA","325,521","0","29,586","2,790","9.1","0.9","295,935","2,790","90.9","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06101","Sutter County, CA","56,406","0","6,575","805","11.7","1.4","49,831","805","88.3","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06103","Tehama County, CA","35,643","0","3,618","492","10.2","1.4","32,025","492","89.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06105","Trinity County, CA","6,806","0","708","101","10.4","1.5","6,098","101","89.6","1.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06107","Tulare County, CA","264,591","0","31,986","2,892","12.1","1.1","232,605","2,892","87.9","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06109","Tuolumne County, CA","28,141","0","2,072","295","7.4","1.0","26,069","295","92.6","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06111","Ventura County, CA","518,018","0","61,204","4,390","11.8","0.8","456,814","4,390","88.2","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06113","Yolo County, CA","137,737","0","11,368","1,419","8.3","1.0","126,369","1,419","91.7","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","06115","Yuba County, CA","45,553","0","4,632","645","10.2","1.4","40,921","645","89.8","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08000","Colorado","3,534,546","0","362,626","12,074","10.3","0.3","3,171,920","12,074","89.7","0.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08001","Adams County, CO","319,159","0","41,143","3,266","12.9","1.0","278,016","3,266","87.1","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08003","Alamosa County, CO","9,123","0","1,537","210","16.8","2.3","7,586","210","83.2","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08005","Arapahoe County, CO","411,314","0","42,610","3,259","10.4","0.8","368,704","3,259","89.6","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08007","Archuleta County, CO","7,625","0","1,157","149","15.2","2.0","6,468","149","84.8","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08009","Baca County, CO","1,863","0","300","43","16.1","2.3","1,563","43","83.9","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08011","Bent County, CO","2,128","0","268","39","12.6","1.8","1,860","39","87.4","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08013","Boulder County, CO","208,720","0","17,685","1,776","8.5","0.9","191,035","1,776","91.5","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08014","Broomfield County, CO","43,918","0","2,637","387","6.0","0.9","41,281","387","94.0","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08015","Chaffee County, CO","10,582","0","1,297","183","12.3","1.7","9,285","183","87.7","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08017","Cheyenne County, CO","1,006","0","144","20","14.3","2.0","862","20","85.7","2.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08019","Clear Creek County, CO","6,140","0","440","67","7.2","1.1","5,700","67","92.8","1.1"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08021","Conejos County, CO","4,424","0","573","79","13.0","1.8","3,851","79","87.0","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08023","Costilla County, CO","2,024","0","344","47","17.0","2.3","1,680","47","83.0","2.3"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08025","Crowley County, CO","1,603","0","224","31","14.0","1.9","1,379","31","86.0","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08027","Custer County, CO","2,522","0","312","46","12.4","1.8","2,210","46","87.6","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08029","Delta County, CO","16,131","0","2,083","269","12.9","1.7","14,048","269","87.1","1.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08031","Denver County, CO","481,584","0","57,628","4,172","12.0","0.9","423,956","4,172","88.0","0.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08033","Dolores County, CO","1,134","0","137","20","12.1","1.8","997","20","87.9","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08035","Douglas County, CO","214,945","0","9,675","1,051","4.5","0.5","205,270","1,051","95.5","0.5"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08037","Eagle County, CO","36,582","0","5,180","667","14.2","1.8","31,402","667","85.8","1.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08039","Elbert County, CO","16,334","0","1,288","169","7.9","1.0","15,046","169","92.1","1.0"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08041","El Paso County, CO","433,572","0","43,696","3,550","10.1","0.8","389,876","3,550","89.9","0.8"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08043","Fremont County, CO","21,923","0","2,191","302","10.0","1.4","19,732","302","90.0","1.4"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08045","Garfield County, CO","36,261","0","6,087","697","16.8","1.9","30,174","697","83.2","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08047","Gilpin County, CO","4,121","0","166","30","4.0","0.7","3,955","30","96.0","0.7"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08049","Grand County, CO","10,158","0","1,140","165","11.2","1.6","9,018","165","88.8","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08051","Gunnison County, CO","11,093","0","1,368","212","12.3","1.9","9,725","212","87.7","1.9"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08053","Hinsdale County, CO","436","0","51","7","11.7","1.6","385","7","88.3","1.6"
"18 to 64 years","All Incomes","All Races","Both Sexes","2018","08055","Huerfano County, CO","3,567","0","331","51","9.3","1.4","3,236","51","90.7","1.4"
